ffa .fem-flight-attendants-light-168.jpg
 	Label 	 Score
5	Human leg 	 73.65761399269104 
6	Thigh 	 73.02263975143433 
7	Electric blue 	 72.71931767463684 
8	Passenger 	 72.0837950706482 
9	Knee 	 71.17169499397278 
	Object 	 Score
0	Shoe 	 91.60494804382324 
1	Person 	 87.49816417694092 
2	Outerwear 	 80.18119931221008 
3	Shoe 	 77.42562890052795 
4	Miniskirt 	 67.86226630210876 
5	High heels 	 66.77735447883606 
6	Footwear 	 65.84137678146362 
7	Person 	 64.56882357597351 


ffa .fem-flight-attendants-light-325.png
 	Label 	 Score
0	Automotive design 	 89.7504210472107 
1	Sleeve 	 85.28934121131897 
2	Collar 	 84.04114246368408 
3	Air travel 	 83.85751247406006 
4	Aircraft cabin 	 79.692143201828 
5	Flight attendant 	 76.43938064575195 
6	Airplane 	 72.95976281166077 
7	Airline 	 72.00703024864197 
8	Fashion design 	 71.95056676864624 
9	Aerospace manufacturer 	 71.71512842178345 
	Object 	 Score
0	Outerwear 	 89.96616005897522 
1	Person 	 88.91381621360779 
2	Scarf 	 83.80711078643799 


ffa .fem-flight-attendants-light-326.png
 	Label 	 Score
0	Arm 	 94.3035900592804 
1	Automotive design 	 87.22556829452515 
2	Chair 	 85.81077456474304 
3	Air travel 	 85.58570742607117 
4	Hat 	 85.28276085853577 
5	Gesture 	 85.2604866027832 
6	Airline 	 72.88476228713989 
7	Event 	 72.73975014686584 
8	Baseball cap 	 71.33085131645203 
9	Fashion design 	 70.87140083312988 
	Object 	 Score
0	Person 	 83.66510272026062 
1	Dress 	 76.63915753364563 
2	Hat 	 64.93936777114868 
3	Top 	 59.929871559143066 


ffa .fem-flight-attendants-light-327.png
 	Label 	 Score
0	Smile 	 94.37071681022644 
1	Leg 	 91.583913564682 
2	Sleeve 	 87.20855712890625 
3	Automotive design 	 85.39831042289734 
4	Thigh 	 84.58810448646545 
5	Knee 	 83.4565281867981 
6	Fashion design 	 79.81772422790527 
7	Blazer 	 78.12617421150208 
8	Waist 	 77.52436399459839 
9	Human leg 	 74.58672523498535 
	Object 	 Score
0	Shoe 	 89.20234441757202 
1	Outerwear 	 86.4930808544159 
2	Shoe 	 85.09113788604736 
3	Person 	 81.08454942703247 
4	Skirt 	 76.24024152755737 
5	Footwear 	 57.47843384742737 
6	Footwear 	 55.97168207168579 


ffa .fem-flight-attendants-light-328.png
 	Label 	 Score
0	Leg 	 92.0666754245758 
1	Automotive design 	 90.55860042572021 
2	Fashion 	 88.26572299003601 
3	Dress 	 84.56472754478455 
4	Thigh 	 82.5985312461853 
5	Blazer 	 78.25341820716858 
6	White-collar worker 	 76.8639326095581 
7	Gadget 	 75.73487162590027 
8	Technology 	 74.98394846916199 
9	Human leg 	 74.01939630508423 
	Object 	 Score
0	Outerwear 	 93.13893914222717 
1	Person 	 86.01070046424866 
2	Miniskirt 	 61.59139275550842 


ffa .fem-flight-attendants-light-329.png
 	Label 	 Score
0	Joint 	 97.6822018623352 
1	Shoe 	 95.28746008872986 
2	Shoulder 	 94.0439224243164 
3	Leg 	 92.17718243598938 
4	Blue 	 89.52580690383911 
5	Sleeve 	 87.24232912063599 
6	Standing 	 86.42165660858154 
7	Thigh 	 84.20736789703369 
8	Cap 	 84.14313793182373 
9	Dress 	 83.8680624961853 
	Object 	 Score
0	Shoe 	 94.06933784484863 
1	Dress 	 93.829745054245 
2	Hat 	 91.19200110435486 
3	Shoe 	 90.48855900764465 
4	Person 	 88.48608732223511 
5	Scarf 	 70.6118106842041 


ffa .fem-flight-attendants-light-330.png
 	Label 	 Score
0	Dress 	 91.15098118782043 
1	Smile 	 90.93213081359863 
2	One-piece garment 	 90.41786789894104 
3	Automotive design 	 86.29154562950134 
4	Gas 	 78.07552218437195 
5	Thigh 	 77.45690941810608 
6	Fashion design 	 76.06733441352844 
7	Electric blue 	 75.69953203201294 
8	Machine 	 73.10596704483032 
9	Event 	 72.21559882164001 
	Object 	 Score
0	Dress 	 92.15587973594666 
1	Dress 	 91.21047854423523 
2	Person 	 87.8838062286377 
3	Dress 	 87.7357006072998 
4	Person 	 87.64001131057739 
5	Person 	 87.53911852836609 
6	Shoe 	 83.12872648239136 
7	Shoe 	 56.8049430847168 


ffa .fem-flight-attendants-light-331.png
 	Label 	 Score
0	Smile 	 96.46626710891724 
1	Sleeve 	 87.24502921104431 
2	Military uniform 	 86.63634657859802 
3	Standing 	 86.42165660858154 
4	Military person 	 85.45382618904114 
5	Coat 	 85.35838723182678 
6	Gesture 	 85.2604866027832 
7	Collar 	 83.93200039863586 
8	Hat 	 83.1935167312622 
9	Blazer 	 78.27775478363037 
	Object 	 Score
0	Outerwear 	 94.06201839447021 
1	Person 	 92.88073182106018 
2	Person 	 92.70421862602234 
3	Person 	 91.53339862823486 
4	Shoe 	 91.1150336265564 
5	Luggage & bags 	 89.32793140411377 
6	Skirt 	 88.0512535572052 
7	Outerwear 	 87.84046769142151 
8	Shoe 	 87.82551884651184 
9	Outerwear 	 85.70082187652588 


ffa .fem-flight-attendants-light-332.png
 	Label 	 Score
0	Footwear 	 98.21093678474426 
1	Shoe 	 95.18864750862122 
2	Coat 	 88.0129873752594 
3	Gesture 	 85.2604866027832 
4	Headgear 	 81.17995262145996 
5	Military person 	 79.18504476547241 
6	Event 	 74.9546229839325 
7	Uniform 	 74.76807832717896 
8	Security 	 74.35318231582642 
9	Workwear 	 74.0190327167511 
	Object 	 Score
0	Person 	 88.57359290122986 
1	Person 	 88.42254877090454 
2	Person 	 86.9727075099945 
3	Person 	 85.17812490463257 
4	Luggage & bags 	 83.52235555648804 
5	Shoe 	 79.94749546051025 
6	Shoe 	 79.00899052619934 
7	Hat 	 78.10258269309998 
8	Hat 	 75.11237859725952 
9	Dress 	 69.40156817436218 


ffa .fem-flight-attendants-light-333.png
 	Label 	 Score
0	Smile 	 96.89462780952454 
1	Green 	 93.90875101089478 
2	Social group 	 82.38750100135803 
3	Motor vehicle 	 78.67984175682068 
4	Youth 	 74.67261552810669 
5	Event 	 73.99517297744751 
6	Team 	 72.86713719367981 
7	Uniform 	 69.36955451965332 
8	Fashion design 	 69.1387951374054 
9	Chair 	 66.24194383621216 
	Object 	 Score
0	Person 	 91.66194200515747 
1	Person 	 91.29019975662231 
2	Person 	 90.93708992004395 
3	Person 	 90.74177742004395 
4	Person 	 90.55131673812866 
5	Person 	 90.50455093383789 
6	Person 	 89.99258279800415 
7	Person 	 89.92462754249573 
8	Person 	 89.76937532424927 
9	Outerwear 	 85.46971082687378 


ffa .fem-flight-attendants-light-334.png
 	Label 	 Score
0	Footwear 	 98.0311930179596 
1	Smile 	 94.3492591381073 
2	Purple 	 90.91681241989136 
3	Hat 	 89.83713984489441 
4	Dress 	 84.04169082641602 
5	Tie 	 78.28940153121948 
6	Fashion design 	 77.95449495315552 
7	Sandal 	 75.14684200286865 
8	Electric blue 	 74.36389327049255 
9	Flooring 	 74.1259753704071 
	Object 	 Score
0	Person 	 88.51308822631836 
1	Person 	 88.46246600151062 
2	Person 	 87.25557327270508 
3	Person 	 85.3087842464447 
4	Person 	 83.79569053649902 
5	Shoe 	 82.50757455825806 
6	Hat 	 81.98116421699524 
7	Shoe 	 81.19310140609741 
8	Hat 	 76.9690752029419 
9	Hat 	 72.27054834365845 


ffa .fem-flight-attendants-light-335.png
 	Label 	 Score
0	Sky 	 94.26603317260742 
1	Photograph 	 94.15143728256226 
2	Cloud 	 91.37654900550842 
3	Vehicle 	 90.24412035942078 
4	Aircraft 	 87.82951235771179 
5	Smile 	 87.33486533164978 
6	Airplane 	 86.96713447570801 
7	Travel 	 84.6249520778656 
8	Aerospace manufacturer 	 81.89283013343811 
9	Air travel 	 80.78358769416809 
	Object 	 Score
0	Person 	 85.04713177680969 
1	Person 	 83.40119123458862 
2	Person 	 82.92481303215027 
3	Person 	 81.86796307563782 
4	Person 	 79.59226369857788 
5	Skirt 	 58.061760663986206 
6	Skirt 	 56.48306608200073 
7	Top 	 53.79480719566345 
8	Clothing 	 52.78722643852234 


ffa .fem-flight-attendants-light-336.png
 	Label 	 Score
0	Smile 	 97.94806838035583 
1	Sky 	 93.0496871471405 
2	Aircraft 	 92.83899664878845 
3	Vehicle 	 92.33620762825012 
4	Airplane 	 89.43912386894226 
5	Gesture 	 85.2604866027832 
6	Travel 	 84.1273546218872 
7	Aerospace manufacturer 	 83.9192807674408 
8	Aviation 	 83.21055173873901 
9	Happy 	 81.71127438545227 
	Object 	 Score
0	Person 	 88.35527300834656 
1	Person 	 87.22054958343506 
2	Outerwear 	 62.6386284828186 
3	Outerwear 	 61.44976615905762 
4	Dress 	 57.447296380996704 


ffa .fem-flight-attendants-light-337.png
 	Label 	 Score
0	Smile 	 94.37754154205322 
1	Shoulder 	 93.81065964698792 
2	Sleeve 	 87.24398612976074 
3	Lipstick 	 85.6518030166626 
4	Waist 	 84.42716598510742 
5	Collar 	 83.63605737686157 
6	Thigh 	 83.3371639251709 
7	Flash photography 	 82.71881341934204 
8	Chair 	 80.90735077857971 
9	Fashion design 	 80.64436912536621 
	Object 	 Score
0	Dress 	 93.51397156715393 
1	Person 	 91.86115860939026 


ffa .fem-flight-attendants-light-338.png
 	Label 	 Score
0	Leg 	 92.38219261169434 
1	Automotive design 	 88.88857960700989 
2	Knee 	 84.8417341709137 
3	Comfort 	 84.77413058280945 
4	Thigh 	 83.9428961277008 
5	Air travel 	 75.09757280349731 
6	Human leg 	 74.49868321418762 
7	Public transport 	 72.9698896408081 
8	Travel 	 72.53803610801697 
9	Sitting 	 69.23570036888123 
	Object 	 Score
0	Person 	 90.52076935768127 
1	Shoe 	 89.41497206687927 
2	Shoe 	 87.74042129516602 
3	Top 	 87.70242929458618 
4	Skirt 	 81.96907043457031 
5	Footwear 	 75.86385011672974 
6	Person 	 59.17372703552246 


ffa .fem-flight-attendants-light-339.png
 	Label 	 Score
0	Clothing 	 98.6853539943695 
1	Joint 	 97.5537121295929 
2	White 	 92.18844175338745 
3	Sleeve 	 87.24298477172852 
4	Automotive design 	 85.93941330909729 
5	Collar 	 84.0589702129364 
6	Dress shirt 	 82.34931826591492 
7	Blazer 	 78.26474905014038 
8	Thigh 	 77.76452898979187 
9	Knee 	 73.61907362937927 
	Object 	 Score
0	Person 	 92.2877311706543 
1	Outerwear 	 88.17034959793091 
2	Miniskirt 	 55.52418231964111 


ffa .fem-flight-attendants-light-340.png
 	Label 	 Score
0	Leg 	 91.9312834739685 
1	Comfort 	 85.33546328544617 
2	Thigh 	 79.35851812362671 
3	Knee 	 79.23226952552795 
4	Shorts 	 76.83746218681335 
5	Leisure 	 75.19683837890625 
6	Service 	 74.17149543762207 
7	Event 	 73.2840895652771 
8	Curtain 	 72.08764553070068 
9	Human leg 	 70.45795917510986 
	Object 	 Score
0	Person 	 88.5657787322998 
1	Person 	 85.93970537185669 
2	Person 	 85.04213094711304 
3	Person 	 78.94241213798523 
4	Handbag 	 77.20352411270142 
5	Top 	 65.46840071678162 
6	Outerwear 	 62.48323917388916 
7	Person 	 53.48491668701172 


ffa .fem-flight-attendants-light-341.png
 	Label 	 Score
0	Sleeve 	 87.07518577575684 
1	Cabinetry 	 86.15685105323792 
2	Gas 	 78.05244326591492 
3	Countertop 	 77.86567807197571 
4	Drawer 	 76.26718282699585 
5	Fashion design 	 75.88014006614685 
6	Kitchen 	 75.79485774040222 
7	Cooking 	 73.85105490684509 
8	Service 	 72.69673943519592 
9	Waist 	 72.28288650512695 
	Object 	 Score
0	Outerwear 	 93.10548305511475 


ffa .fem-flight-attendants-light-342.png
 	Label 	 Score
0	Comfort 	 86.90905570983887 
1	Baby 	 82.46312737464905 
2	Toddler 	 78.71081233024597 
3	Health care 	 77.85917520523071 
4	Service 	 76.08383297920227 
5	Lap 	 75.18134117126465 
6	Child 	 72.8184461593628 
7	Baby Products 	 68.94854307174683 
8	Sitting 	 68.38396191596985 
9	Motor vehicle 	 68.19347739219666 
	Object 	 Score
0	Person 	 90.70801734924316 
1	Outerwear 	 81.95645809173584 
2	Person 	 60.839635133743286 
3	Luggage & bags 	 57.20010995864868 


ffa .fem-flight-attendants-light-343.png
 	Label 	 Score
0	Joint 	 97.53000140190125 
1	Hat 	 90.33443927764893 
2	Automotive design 	 88.63203525543213 
3	Gesture 	 85.2604866027832 
4	Luggage and bags 	 85.04857420921326 
5	Bag 	 80.50895929336548 
6	Thigh 	 80.2888810634613 
7	Fashion design 	 78.2654881477356 
8	Waist 	 77.40866541862488 
9	Sunglasses 	 76.36745572090149 
	Object 	 Score
0	Person 	 86.93788647651672 
1	Person 	 84.87250208854675 
2	Person 	 73.94005060195923 
3	Luggage & bags 	 72.32726216316223 
4	Shoe 	 70.91212272644043 
5	Hat 	 63.797640800476074 
6	Shoe 	 61.14947199821472 
7	Person 	 54.21591401100159 
8	Miniskirt 	 52.866506576538086 
9	Footwear 	 52.70724296569824 


ffa .fem-flight-attendants-light-344.png
 	Label 	 Score
0	Joint 	 97.52514362335205 
1	Skin 	 97.42071032524109 
2	Hairstyle 	 95.09009122848511 
3	Arm 	 94.42874789237976 
4	Shoulder 	 93.95051002502441 
5	Neck 	 89.08587098121643 
6	Sleeve 	 87.24504709243774 
7	Waist 	 86.67939901351929 
8	Gesture 	 85.2604866027832 
9	Thigh 	 83.73616337776184 
	Object 	 Score
0	Skirt 	 88.13920021057129 
1	Outerwear 	 86.77170276641846 
2	Person 	 86.63716912269592 
3	Dress 	 58.39974284172058 


ffa .fem-flight-attendants-light-345.png
 	Label 	 Score
0	Smile 	 95.64957618713379 
1	Flight attendant 	 87.66798377037048 
2	Sleeve 	 87.18743920326233 
3	Aircraft cabin 	 85.98415851593018 
4	Collar 	 83.94548296928406 
5	Tie 	 82.91279673576355 
6	Air travel 	 82.50172138214111 
7	Travel 	 80.21877408027649 
8	Chair 	 76.69730186462402 
9	Airline 	 72.80334234237671 
	Object 	 Score
0	Skirt 	 91.5865421295166 
1	Person 	 89.11336660385132 
2	Tie 	 87.22840547561646 
3	Top 	 79.4079065322876 
4	Chair 	 71.68651223182678 
5	Belt 	 61.730676889419556 
6	Chair 	 60.804373025894165 


ffa .fem-flight-attendants-light-346.png
 	Label 	 Score
0	Smile 	 94.94986534118652 
1	Sleeve 	 83.92306566238403 
2	Workwear 	 75.49819946289062 
3	Fashion design 	 75.19559264183044 
4	Service 	 73.94776344299316 
5	Electric blue 	 72.62235283851624 
6	Engineering 	 72.07151651382446 
7	Job 	 70.16760110855103 
8	Event 	 69.08459663391113 
9	Human leg 	 67.02958941459656 
	Object 	 Score
0	Person 	 89.2207145690918 
1	Shoe 	 81.0657799243927 
2	Shoe 	 67.27958917617798 
3	Outerwear 	 66.37606620788574 


ffa .fem-flight-attendants-light-347.png
 	Label 	 Score
0	Face 	 98.37953448295593 
1	Smile 	 95.35687565803528 
2	Outerwear 	 95.31722068786621 
3	Leg 	 91.49752259254456 
4	Coat 	 87.01685070991516 
5	Military uniform 	 82.93353915214539 
6	School uniform 	 79.25940752029419 
7	Blazer 	 78.22739481925964 
8	Official 	 74.75042939186096 
9	Event 	 73.97167682647705 
	Object 	 Score
0	Person 	 91.84224605560303 
1	Person 	 89.71804976463318 
2	Person 	 89.33006525039673 
3	Scarf 	 86.07418537139893 
4	Footwear 	 83.75254273414612 
5	Scarf 	 82.72418975830078 
6	Coat 	 79.76543307304382 
7	Footwear 	 77.62495279312134 
8	Coat 	 76.51343941688538 
9	Footwear 	 74.98843669891357 


ffa .fem-flight-attendants-light-348.png
 	Label 	 Score
0	Joint 	 97.58033156394958 
1	Hand 	 95.64985036849976 
2	Arm 	 94.30361986160278 
3	Smile 	 92.23790168762207 
4	Sleeve 	 86.62548661231995 
5	Gesture 	 85.2604866027832 
6	Happy 	 77.32099294662476 
7	Blazer 	 76.71849727630615 
8	Fashion design 	 76.19243860244751 
9	Fun 	 74.47580695152283 
	Object 	 Score
0	Hat 	 87.50419020652771 
1	Scarf 	 85.29256582260132 
2	Person 	 83.72864723205566 
3	Luggage & bags 	 55.23310899734497 


ffa .fem-flight-attendants-light-349.png
 	Label 	 Score
0	Flight attendant 	 86.52077317237854 
1	Air travel 	 81.90190196037292 
2	Automotive design 	 79.94547486305237 
3	Customer 	 79.73598837852478 
4	Hat 	 78.81636619567871 
5	Aircraft cabin 	 72.91848063468933 
6	Engineering 	 72.24287986755371 
7	Employment 	 70.98224759101868 
8	Job 	 70.7812488079071 
9	Machine 	 70.74103951454163 
	Object 	 Score
0	Person 	 89.49311375617981 
1	Person 	 89.45857882499695 
2	Hat 	 87.70802021026611 
3	Person 	 87.61677742004395 
4	Person 	 82.60446190834045 
5	Miniskirt 	 81.06101155281067 
6	Person 	 71.39560580253601 
7	Clothing 	 55.557239055633545 


ffa .fem-flight-attendants-light-350.png
 	Label 	 Score
0	Smile 	 97.8127121925354 
1	Cap 	 88.67833018302917 
2	Military person 	 87.69850730895996 
3	Gesture 	 85.2604866027832 
4	Military uniform 	 85.12469530105591 
5	Tie 	 83.90639424324036 
6	Headgear 	 82.14977979660034 
7	Security 	 79.89690899848938 
8	Non-commissioned officer 	 78.4799575805664 
9	Suit 	 76.80820822715759 
	Object 	 Score
0	Hat 	 93.65652203559875 
1	Person 	 92.15701222419739 
2	Hat 	 91.79245233535767 
3	Person 	 91.0066306591034 
4	Outerwear 	 85.93947291374207 
5	Scarf 	 79.94765639305115 
6	Bowtie 	 79.49050664901733 
7	Pants 	 61.60266995429993 


ffa .fem-flight-attendants-light-351.png
 	Label 	 Score
0	Skin 	 97.45262861251831 
1	Smile 	 96.38617634773254 
2	Chair 	 82.82816410064697 
3	Event 	 73.77339601516724 
4	Fashion design 	 70.31437754631042 
5	Luggage and bags 	 66.22369289398193 
6	Bag 	 63.07520270347595 
7	Plastic bag 	 62.819093465805054 
8	Thigh 	 62.59062886238098 
9	Fun 	 62.4834418296814 
	Object 	 Score
0	Person 	 89.14173245429993 
1	Person 	 86.8364155292511 
2	Person 	 67.47403740882874 
3	Person 	 56.380027532577515 


ffa .fem-flight-attendants-light-352.png
 	Label 	 Score
0	Skin 	 97.39124774932861 
1	Smile 	 96.60975337028503 
2	White 	 92.18667149543762 
3	Sleeve 	 87.24314570426941 
4	Thigh 	 85.95129251480103 
5	Orange 	 85.90094447135925 
6	Waist 	 83.89632105827332 
7	Pink 	 83.61047506332397 
8	Red 	 81.5167784690857 
9	Knee 	 79.84963059425354 
	Object 	 Score
0	Person 	 88.27477097511292 
1	Person 	 88.01427483558655 
2	Footwear 	 87.48456835746765 
3	Dress 	 85.1046085357666 
4	Dress 	 83.56414437294006 
5	Person 	 80.60290217399597 
6	Person 	 74.67321157455444 
7	Dress 	 66.50031805038452 
8	Person 	 55.224573612213135 
9	Person 	 52.43702530860901 


ffa .fem-flight-attendants-light-353.png
 	Label 	 Score
0	Smile 	 98.0442225933075 
1	Photograph 	 94.18493509292603 
2	Facial expression 	 93.2393729686737 
3	Happy 	 85.91286540031433 
4	Tie 	 82.8319251537323 
5	Friendship 	 75.08485317230225 
6	Event 	 75.06470084190369 
7	Team 	 74.5934009552002 
8	Snapshot 	 74.28472638130188 
9	Uniform 	 71.96541428565979 
	Object 	 Score
0	Person 	 81.58740997314453 
1	Person 	 80.14587759971619 
2	Person 	 79.90086674690247 
3	Person 	 79.39544320106506 
4	Person 	 64.45586085319519 
5	Person 	 63.454848527908325 
6	Person 	 60.78675985336304 
7	Person 	 57.28415250778198 
8	Person 	 50.8671760559082 


ffa .fem-flight-attendants-light-354.png
 	Label 	 Score
0	Aircraft 	 89.94569778442383 
1	Airplane 	 87.28148937225342 
2	Gesture 	 85.2604866027832 
3	Yellow 	 84.82488989830017 
4	Travel 	 84.51205492019653 
5	Aerospace manufacturer 	 82.93512463569641 
6	Vehicle 	 81.07824921607971 
7	Aviation 	 80.9252917766571 
8	Fun 	 77.72201895713806 
9	Air travel 	 77.71034836769104 
	Object 	 Score
0	Person 	 91.55659675598145 
1	Person 	 91.24805331230164 
2	Person 	 90.9192681312561 
3	Outerwear 	 90.21623134613037 
4	Luggage & bags 	 89.85663056373596 
5	Luggage & bags 	 88.59058022499084 
6	Luggage & bags 	 88.10591101646423 
7	Person 	 87.0795726776123 
8	Luggage & bags 	 80.37695288658142 
9	Outerwear 	 79.45446372032166 


ffa .fem-flight-attendants-light-355.png
 	Label 	 Score
0	Smile 	 93.26872825622559 
1	Fashion 	 87.74285316467285 
2	Waist 	 85.38140058517456 
3	Happy 	 84.29532647132874 
4	Fashion design 	 78.98693680763245 
5	Fun 	 76.11970901489258 
6	Beauty 	 75.13344287872314 
7	Event 	 74.74216222763062 
8	Formal wear 	 74.74179267883301 
9	Flooring 	 70.17481327056885 
	Object 	 Score
0	Person 	 92.62898564338684 
1	Person 	 91.53797626495361 
2	Person 	 91.09954833984375 
3	Person 	 90.60606956481934 
4	Person 	 88.94488215446472 
5	Clothing 	 77.27864384651184 
6	Clothing 	 75.20195245742798 
7	Clothing 	 75.19594430923462 
8	Clothing 	 74.5286226272583 
9	Clothing 	 74.49589967727661 


ffa .fem-flight-attendants-light-356.png
 	Label 	 Score
0	Smile 	 97.08877205848694 
1	Facial expression 	 93.23321580886841 
2	Military uniform 	 91.82354211807251 
3	Military person 	 90.94797968864441 
4	Sleeve 	 87.24251389503479 
5	Gesture 	 85.2604866027832 
6	Side cap 	 84.83671545982361 
7	Non-commissioned officer 	 81.06082677841187 
8	Soldier 	 81.01120591163635 
9	Cap 	 80.18175959587097 
	Object 	 Score
0	Glove 	 92.76723265647888 
1	Hat 	 91.86785221099854 
2	Person 	 87.20348477363586 
3	Outerwear 	 60.63077449798584 


ffa .fem-flight-attendants-light-357.png
 	Label 	 Score
0	Smile 	 98.16517233848572 
1	Facial expression 	 93.2627022266388 
2	Vertebrate 	 92.14414954185486 
3	Cap 	 91.40874147415161 
4	Happy 	 88.1542444229126 
5	Gesture 	 85.2604866027832 
6	Interaction 	 84.35108065605164 
7	Fun 	 82.98872709274292 
8	Headgear 	 82.44301676750183 
9	Baseball cap 	 82.08717703819275 
	Object 	 Score
0	Hat 	 90.05088806152344 
1	Hat 	 89.33402895927429 
2	Person 	 88.03058862686157 
3	Person 	 85.54900288581848 
4	Clothing 	 64.81174230575562 
5	Hat 	 52.01146602630615 


ffa .fem-flight-attendants-light-358.png
 	Label 	 Score
0	Photograph 	 94.2384123802185 
1	White 	 92.1898901462555 
2	Black 	 90.06502628326416 
3	Flash photography 	 88.24003338813782 
4	Black-and-white 	 87.81794905662537 
5	Gesture 	 85.2604866027832 
6	Style 	 84.22881960868835 
7	Happy 	 81.58475756645203 
8	Stairs 	 79.85130548477173 
9	Leisure 	 76.28666162490845 
	Object 	 Score
0	Clothing 	 80.82404136657715 
1	Person 	 76.60786509513855 
2	Person 	 76.19835138320923 
3	Person 	 74.62614178657532 
